,sneaker,price,brand,date
1068,"['Nike Dunk High', 'Olympic (2008)', 'Nike Dunk High', 'Olympic (2008)']",300,nike,['release: 07/26/2008']
1069,"['Zoom Soldier II', 'United We Rise', 'Zoom Soldier II', 'United We Rise']",165,,['release: 07/24/2008']
1070,"['Jordan 4 Retro', 'Black Cement CDP (2008)', 'Jordan 4 Retro', 'Black Cement CDP (2008)']",160,jordan,['release: 07/19/2008']
1071,"['Jordan 19 Retro', 'Bred CDP (2008)', 'Jordan 19 Retro', 'Bred CDP (2008)']",225,jordan,['release: 07/19/2008']
1072,"['Jordan', 'Countdown Pack 4/19', 'Jordan', 'Countdown Pack 4/19']",335,jordan,['release: 07/19/2008']
1073,"['Air Trainer 1', '112 Pack', 'Air Trainer 1', '112 Pack']",200,air,['release: 07/12/2008']
1074,"['Jordan 23 Low', 'White Navy', 'Jordan 23 Low', 'White Navy']",200,jordan,['release: 07/12/2008']
1075,"['Air Force 1 Low', '112 Pack', 'Air Force 1 Low', '112 Pack']",305,air,['release: 07/12/2008']
1076,"['Air Max 1', '112 Pack', 'Air Max 1', '112 Pack']",750,air,['release: 07/12/2008']
1077,"[""Jordan Spiz'ike"", 'Gold Dust', ""Jordan Spiz'ike"", 'Gold Dust']",167,jordan,['release: 07/11/2008']
1078,"['Jordan AJF 3', 'Flint Grey Varsity Maize', 'Jordan AJF 3', 'Flint Grey Varsity Maize']",99,jordan,['release: 07/04/2008']
1079,['Nike SB Dunk Low Space Tiger'],400,nike,['release: 07/01/2008']
1080,['Air Flightposite Metallic Gold (2008)'],400,air,['release: 07/01/2008']
1081,"['adidas JS Bear', 'Jeremy Scott Teddy Bear (Brown)', 'adidas JS Bear', 'Jeremy Scott Teddy Bear (Brown)']",440,adidas,['release: 07/01/2008']
1082,['Air Foamposite Pro Metallic Silver'],451,air,['release: 07/01/2008']
1083,['Air Max 95 Premium Scribble'],388,air,['release: 06/30/2008']
1084,"['Nike Dunk High', 'Golden State Warriors', 'Nike Dunk High', 'Golden State Warriors']",475,nike,['release: 06/22/2008']
1085,"['Jordan 16 Retro', 'Bred CDP (2008)', 'Jordan 16 Retro', 'Bred CDP (2008)']",275,jordan,['release: 06/21/2008']
1086,"['Jordan', 'Countdown Pack 7/16', 'Jordan', 'Countdown Pack 7/16']",429,jordan,['release: 06/21/2008']
1087,"['Nike SB Blazer', 'Stussy Neighborhood Blue', 'Nike SB Blazer', 'Stussy Neighborhood Blue']",170,nike,['release: 06/21/2008']
1088,"['Jordan 5 Retro', 'Fire Red CDP (2008)', 'Jordan 5 Retro', 'Fire Red CDP (2008)']",220,jordan,['release: 06/21/2008']
1089,"['Jordan 7 Retro', 'Hare CDP (2008)', 'Jordan 7 Retro', 'Hare CDP (2008)']",229,jordan,['release: 06/21/2008']
1090,['Jordan Countdown Pack 7/16 (GS)'],400,jordan,['release: 06/21/2008']
1091,"['ASICS GT Quick', 'David Z x Ronnie Fieg', 'ASICS GT Quick', 'David Z x Ronnie Fieg']",768,asics,['release: 06/20/2008']
1092,"['Air Force 1 Low', 'Volt White (W)', 'Air Force 1 Low', 'Volt White (W)']",250,air,['release: 06/17/2008']
1093,"['Air Force 1 Low', 'Premium Infrared', 'Air Force 1 Low', 'Premium Infrared']",100,air,['release: 06/14/2008']
1094,"['Jordan 5 Fusion', 'Varsity White Red', 'Jordan 5 Fusion', 'Varsity White Red']",180,jordan,['release: 06/14/2008']
1095,"['Jordan 15 SE', 'White Gold', 'Jordan 15 SE', 'White Gold']",188,jordan,['release: 06/07/2008']
1096,"['Jordan 1 Retro', 'Fathers Day Black (2008)', 'Jordan 1 Retro', 'Fathers Day Black (2008)']",200,jordan,['release: 06/07/2008']
1097,"['Jordan 1 Retro', 'Fathers Day Tweed (2008)', 'Jordan 1 Retro', 'Fathers Day Tweed (2008)']",200,jordan,['release: 06/07/2008']
1098,"['Jordan 6 Retro', 'Olympic Flag Beijing', 'Jordan 6 Retro', 'Olympic Flag Beijing']",250,jordan,['release: 06/07/2008']
1099,"['Jordan 1 Retro', 'Fathers Day Black White', 'Jordan 1 Retro', 'Fathers Day Black White']",319,jordan,['release: 06/07/2008']
1100,"['Nike SB Blazer', 'Michael Lau Beijing BMX', 'Nike SB Blazer', 'Michael Lau Beijing BMX']",210,nike,['release: 06/01/2008']
1101,['Air Tech Challenge II Tart'],140,air,['release: 06/01/2008']
1102,"['Air Max 90', 'City Pack Chicago', 'Air Max 90', 'City Pack Chicago']",180,air,['release: 06/01/2008']
1103,['Nike SB Dunk Mid Asbury Casino'],300,nike,['release: 06/01/2008']
1104,['Asics Gel-Lyte III A.R.C. Curry'],566,asics,['release: 06/01/2008']
1105,['Asics Gel-Lyte III A.R.C. Grey'],566,asics,['release: 06/01/2008']
1106,['Nike SB Dunk Low Newcastle Brown Ale'],575,nike,['release: 06/01/2008']
1107,"['Jordan 23', 'White Varsity Red', 'Jordan 23', 'White Varsity Red']",188,jordan,['release: 05/31/2008']
1108,"['Nike Dunk High', 'St. Pauli', 'Nike Dunk High', 'St. Pauli']",305,nike,['release: 05/30/2008']
1109,"['Nike Dunk Low', 'FC St. Pauli', 'Nike Dunk Low', 'FC St. Pauli']",666,nike,['release: 05/30/2008']
1110,['Nike Air Stab Premium Runnin Gunnin'],775,air,['release: 05/29/2008']
1111,"['Jordan 6 Retro', 'Carmine CDP (2008)', 'Jordan 6 Retro', 'Carmine CDP (2008)']",261,jordan,['release: 05/24/2008']
1112,"['Jordan 1 Retro', 'Armed Forces Pearl White', 'Jordan 1 Retro', 'Armed Forces Pearl White']",190,jordan,['release: 05/24/2008']
1113,"['Jordan 17 Retro', 'Black Silver CDP (2008)', 'Jordan 17 Retro', 'Black Silver CDP (2008)']",210,jordan,['release: 05/24/2008']
1114,"['Jordan 1 Retro', 'Armed Forces Brown', 'Jordan 1 Retro', 'Armed Forces Brown']",249,jordan,['release: 05/24/2008']
1115,"['Jordan', 'Countdown Pack 6/17', 'Jordan', 'Countdown Pack 6/17']",349,jordan,['release: 05/24/2008']
1116,['Jordan Countdown Pack 6/17 (GS)'],395,jordan,['release: 05/24/2008']
1117,"['Air Stab', 'Gemini (W)', 'Air Stab', 'Gemini (W)']",221,air,['release: 05/20/2008']
1118,"['Jordan 1', 'Grape (GS)', 'Jordan 1', 'Grape (GS)']",270,jordan,['release: 05/20/2008']
1119,['Air Jordan Force White Orange Peel 5'],200,air,['release: 05/17/2008']
1120,"['Air Force 1 Low', 'Orange Peel (GS)', 'Air Force 1 Low', 'Orange Peel (GS)']",200,air,['release: 05/10/2008']
1121,"[""Jordan Spiz'ike"", 'Cool Grey', ""Jordan Spiz'ike"", 'Cool Grey']",145,jordan,['release: 05/09/2008']
1122,"['Air Force 1 Low', 'Mowabb ACG', 'Air Force 1 Low', 'Mowabb ACG']",160,air,['release: 05/03/2008']
1123,"['Jordan AJF 5', 'Grey Nurse', 'Jordan AJF 5', 'Grey Nurse']",159,jordan,['release: 05/02/2008']
1124,['Nike SB Paul Rodriguez 2 Cinco de Mayo'],200,nike,['release: 05/01/2008']
1125,"['Air CB 34', 'Carrot (2008)', 'Air CB 34', 'Carrot (2008)']",200,air,['release: 05/01/2008']
1126,['Nike SB Dunk High Thrashin'],250,nike,['release: 05/01/2008']
1127,"['Jordan 15 SE', 'Georgetown', 'Jordan 15 SE', 'Georgetown']",350,jordan,['release: 05/01/2008']
1128,['Nike Dunk SB Low 720 Degrees'],389,nike,['release: 05/01/2008']
1129,"['Jordan 15 SE', 'UNC', 'Jordan 15 SE', 'UNC']",450,jordan,['release: 05/01/2008']
1130,['Nike Dunk SB High Ferris Bueller'],500,nike,['release: 05/01/2008']
1131,['Air Jordan Force Black Bright Cactus 5'],355,air,['release: 04/28/2008']
1132,"['Jordan 21 Retro', 'Bred CDP (2008)', 'Jordan 21 Retro', 'Bred CDP (2008)']",195,jordan,['release: 04/26/2008']
1133,"['Jordan', 'Countdown Pack 2/21', 'Jordan', 'Countdown Pack 2/21']",310,jordan,['release: 04/26/2008']
1134,"['Jordan 2 Retro', 'White Red CDP (2008)', 'Jordan 2 Retro', 'White Red CDP (2008)']",160,jordan,['release: 04/26/2008']
1135,"['Vans Sk8-Hi', 'Supreme x Bad Brains Green', 'Vans Sk8-Hi', 'Supreme x Bad Brains Green']",600,vans,['release: 04/24/2008']
1136,"['Jordan 15 SE', 'Black White', 'Jordan 15 SE', 'Black White']",150,jordan,['release: 04/12/2008']
1137,"['adidas Top Ten', 'Undefeated Estavan Oriol 1979', 'adidas Top Ten', 'Undefeated Estavan Oriol 1979']",588,adidas,['release: 04/08/2008']
1138,"['Jordan 23', 'White Stealth', 'Jordan 23', 'White Stealth']",155,jordan,['release: 04/05/2008']
1139,"['Jordan 23 Low', 'White Varsity Red', 'Jordan 23 Low', 'White Varsity Red']",109,jordan,['release: 04/05/2008']
1140,"['Jordan 1 Retro', 'Barons Away', 'Jordan 1 Retro', 'Barons Away']",250,jordan,['release: 04/05/2008']
1141,"['LeBron 5 Low', 'Navy Crimson White', 'LeBron 5 Low', 'Navy Crimson White']",200,lebron,['release: 04/01/2008']
1142,"['Air Max 90', 'Infrared (2008)', 'Air Max 90', 'Infrared (2008)']",330,air,['release: 04/01/2008']
1143,"['Nike Dunk Low', 'Blue Gum', 'Nike Dunk Low', 'Blue Gum']",355,nike,['release: 04/01/2008']
1144,"['Nike Dunk High', 'Euro Champs Sweden', 'Nike Dunk High', 'Euro Champs Sweden']",375,nike,['release: 04/01/2008']
1145,['Nike SB Paul Rodriguez 2 Playstation'],378,nike,['release: 04/01/2008']
1146,"['Jordan 1 Retro', 'Opening Day White', 'Jordan 1 Retro', 'Opening Day White']",175,jordan,['release: 03/29/2008']
1147,"['Jordan 1 Retro', 'Opening Day Black', 'Jordan 1 Retro', 'Opening Day Black']",200,jordan,['release: 03/29/2008']
1148,"['LeBron 5', 'Christ the King Home', 'LeBron 5', 'Christ the King Home']",355,lebron,['release: 03/24/2008']
1149,"['Jordan', 'Countdown Pack 9/14', 'Jordan', 'Countdown Pack 9/14']",353,jordan,['release: 03/15/2008']
1150,"['Jordan 9 Retro', 'White Black CDP (2008)', 'Jordan 9 Retro', 'White Black CDP (2008)']",230,jordan,['release: 03/15/2008']
1151,"['Jordan 14 Retro', 'Black CDP (2008)', 'Jordan 14 Retro', 'Black CDP (2008)']",230,jordan,['release: 03/15/2008']
1152,"['LeBron 5', 'Dunkman', 'LeBron 5', 'Dunkman']",220,lebron,['release: 03/14/2008']
1153,"['Jordan AJF 12', 'Playoffs', 'Jordan AJF 12', 'Playoffs']",160,jordan,['release: 03/08/2008']
1154,"['LeBron 5', 'Yankees', 'LeBron 5', 'Yankees']",400,lebron,['release: 03/05/2008']
1155,['Nike Dunk SB High Pro Dr. Feelgood'],270,nike,['release: 03/03/2008']
1156,"['Jordan AJF 12', 'Glacier Ice', 'Jordan AJF 12', 'Glacier Ice']",288,jordan,['release: 03/01/2008']
1157,['Nike Dunk SB Low Appetite for Destruction'],300,nike,['release: 03/01/2008']
1158,"['Jordan 1 Retro', ""Levi's (W/ No Pants and T-Shirt)"", 'Jordan 1 Retro', ""Levi's (W/ No Pants and T-Shirt)""]",545,jordan,['release: 03/01/2008']
1159,"['Air Max 1', 'Supreme Tech Pack', 'Air Max 1', 'Supreme Tech Pack']",823,air,['release: 03/01/2008']
1160,"['Jordan 23', 'Black Stealth', 'Jordan 23', 'Black Stealth']",209,jordan,['release: 02/23/2008']
1161,"['LeBron 5', 'Mr. Basketball', 'LeBron 5', 'Mr. Basketball']",580,lebron,['release: 02/22/2008']
1162,"['Jordan 22 OG', 'Black White CDP (2008)', 'Jordan 22 OG', 'Black White CDP (2008)']",145,jordan,['release: 02/17/2008']
1163,"['Jordan 23', 'All-Star', 'Jordan 23', 'All-Star']",199,jordan,['release: 02/16/2008']
1164,"['LeBron 5', 'All Star Game', 'LeBron 5', 'All Star Game']",300,lebron,['release: 02/12/2008']
1165,"['Kobe 3', 'All-Star (2008)', 'Kobe 3', 'All-Star (2008)']",320,kobe,['release: 02/09/2008']
1166,['Air Flightposite Black Metalic Silver (2008)'],350,air,['release: 02/07/2008']
1167,['Nike Dunk SB Low Skate or Die'],600,nike,['release: 02/02/2008']
1168,"['Nike Dunk Low', 'Varsity Maize', 'Nike Dunk Low', 'Varsity Maize']",675,nike,['release: 02/02/2008']
1169,['Nike Dunk SB Low Piet Mondrian'],799,nike,['release: 02/01/2008']
1170,['Nike SB Dunk Mid Fender Bass'],245,nike,['release: 02/01/2008']
1171,"['Air Force 1 Low', 'BHM 2008', 'Air Force 1 Low', 'BHM 2008']",789,air,['release: 02/01/2008']
1172,"['Air Max 90', 'Carnival', 'Air Max 90', 'Carnival']",250,air,['release: 01/31/2008']
1173,"['Jordan 10 Retro', 'Shadow CDP (2008)', 'Jordan 10 Retro', 'Shadow CDP (2008)']",130,jordan,['release: 01/19/2008']
1174,"['Jordan', 'Countdown Pack 10/13', 'Jordan', 'Countdown Pack 10/13']",373,jordan,['release: 01/19/2008']
1175,['Air Force 1 Supreme Max Air Anthracite Zest'],188,air,['release: 01/19/2008']
1176,"['Jordan 13 Retro', 'He Got Game CDP (2008)', 'Jordan 13 Retro', 'He Got Game CDP (2008)']",275,jordan,['release: 01/19/2008']
1177,['Air Jordan Force Taxi 12'],125,air,['release: 01/05/2008']
1178,['Nike SB Dunk High Marshall Amps'],275,nike,['release: 01/01/2008']
1179,['Air Force 1 Low Canvas Tourmaline (W)'],100,air,['release: 01/01/2008']
1180,"['Nike Dunk High', 'Patent Toe Grey Sunburst', 'Nike Dunk High', 'Patent Toe Grey Sunburst']",110,nike,['release: 01/01/2008']
1181,['Nike Terminator High Stussy x Neighborhood Boneyards Varsity Royal'],120,nike,['release: 01/01/2008']
1182,"['Nike SB Blazer', 'Lance Mountain', 'Nike SB Blazer', 'Lance Mountain']",149,nike,['release: 01/01/2008']
1183,['Nike SB Dunk Mid Aqua Fuel Blue'],149,nike,['release: 01/01/2008']
1184,['Air Zoom Flight 95 Black White (2008)'],153,air,['release: 01/01/2008']
1185,['Air Max 90 Current Infrared'],160,air,['release: 01/01/2008']
1186,['Nike Terminator High Stussy x Neighborhood Boneyards Black'],160,nike,['release: 01/01/2008']
1187,['Air Structure Triax 91 Vivid Blue Sunburst'],163,air,['release: 01/01/2008']
1188,['adidas Attitude Hi NBA Boston Celtics'],178,adidas,['release: 01/01/2008']
1189,['Nike Blazer High LAX'],200,nike,['release: 01/01/2008']
1190,['Air Tech Challenge II Hot Lava (2008)'],200,air,['release: 01/01/2008']
1191,"['Nike SB Blazer', 'Varsity Purple', 'Nike SB Blazer', 'Varsity Purple']",250,nike,['release: 01/01/2008']
1192,"['Air Force 1 Low', 'Black Laser Pink (GS)', 'Air Force 1 Low', 'Black Laser Pink (GS)']",250,air,['release: 01/01/2008']
1193,['Nike SB Zoom Tre AD McFly'],250,nike,['release: 01/01/2008']
1194,['Nike SB Dunk Mid Tokyo Canvas'],250,nike,['release: 01/01/2008']
1195,"['Nike Cortez', 'Multi Multi Pack', 'Nike Cortez', 'Multi Multi Pack']",251,nike,['release: 01/01/2008']
1196,"['Air Max 1', 'Bronze Medal', 'Air Max 1', 'Bronze Medal']",253,air,['release: 01/01/2008']
1197,"['Air Max 90', 'Infrared Ostrich', 'Air Max 90', 'Infrared Ostrich']",268,air,['release: 01/01/2008']
1198,['adidas Stan Smith Mid Hellboy 2'],278,adidas,['release: 01/01/2008']
1199,"['Nike SB Blazer', 'Independent Trucks Company', 'Nike SB Blazer', 'Independent Trucks Company']",375,nike,['release: 01/01/2008']
1200,['Nike Dunk Low WP Medicom 5 Gore-tex'],388,nike,['release: 01/01/2008']
1201,"[""Air Force One Max Supreme Bird's Nest""]",388,air,['release: 01/01/2008']
1202,"['Nike Dunk Low', 'Reed Boulder', 'Nike Dunk Low', 'Reed Boulder']",425,nike,['release: 01/01/2008']
1203,"['Air Jordan 1', ""Father's Day (GS)"", 'Air Jordan 1', ""Father's Day (GS)""]",425,air,['release: 01/01/2008']
1204,"['Air Force 1 Low', 'Ladainian Tomlinson', 'Air Force 1 Low', 'Ladainian Tomlinson']",440,air,['release: 01/01/2008']
1205,"['Kobe 3 SL', 'MVP', 'Kobe 3 SL', 'MVP']",450,kobe,['release: 01/01/2008']
1206,['Nike SB Verona Premium Cement'],475,nike,['release: 01/01/2008']
1207,"['Air Max 90 360', 'Houndstooth', 'Air Max 90 360', 'Houndstooth']",475,air,['release: 01/01/2008']
1208,['Air Max 1 Premium Olympic Medal Bronze'],488,air,['release: 01/01/2008']
1209,['Air Trainer 1 Mid Chlorophyll (2008)'],500,air,['release: 01/01/2008']
1210,"['Air Max 95', 'Miami Vice', 'Air Max 95', 'Miami Vice']",522,air,['release: 01/01/2008']
1211,['Nike SB Dunk High Marge Simpson'],544,nike,['release: 01/01/2008']
1212,['Nike NYX Dunk Low Ronald McDonald'],550,nike,['release: 01/01/2008']
1213,['A Bathing Ape Roadsta Spongebob (2008)'],599,,['release: 01/01/2008']
1214,"['Nike TN 360', 'University Blue', 'Nike TN 360', 'University Blue']",625,nike,['release: 01/01/2008']
1215,['Air Force 1 High ZF Stash'],999,air,['release: 01/01/2008']
1216,['Air Foamposite One Blue Mirror'],450,air,['release: 12/31/2015']
1217,"['New Balance 998', 'J. Crew Port', 'New Balance 998', 'J. Crew Port']",179,balance,['release: 12/31/2015']
1218,['Jordan 1 Retro Low Black Grey (2015)'],249,jordan,['release: 12/30/2015']
1219,"['Kobe 10', 'Elite High What the', 'Kobe 10', 'Elite High What the']",300,kobe,['release: 12/30/2015']
1220,['Jordan 1 Retro Low Shadow (GS)'],130,jordan,['release: 12/30/2015']
1221,"['ASICS Gel-Lyte III CLOT ""Sand""']",216,asics,['release: 12/30/2015']
1222,"['ASICS Gel-Lyte III CLOT ""Lavender""']",220,asics,['release: 12/30/2015']
1223,['adidas Yeezy Boost 350 Oxford Tan'],820,adidas,['release: 12/29/2015']
1224,['Nike Tennis Classic Ultra Iridescent Holographic'],276,nike,['release: 12/29/2015']
1225,"['Asics GT-Quick', 'Black Teal', 'Asics GT-Quick', 'Black Teal']",278,asics,['release: 12/27/2015']
1226,"['LeBron 13', 'Christmas', 'LeBron 13', 'Christmas']",220,lebron,['release: 12/26/2015']
1227,"['Air Max 90', 'Infrared Ultra Essential (2015)', 'Air Max 90', 'Infrared Ultra Essential (2015)']",284,air,['release: 12/26/2015']
1228,"['LeBron 13', 'Christmas (GS)', 'LeBron 13', 'Christmas (GS)']",115,lebron,['release: 12/26/2015']
1229,"['Kyrie 2', 'Christmas', 'Kyrie 2', 'Christmas']",180,kyrie,['release: 12/26/2015']
1230,"['New Balance 998', 'Concepts Grand Tourer', 'New Balance 998', 'Concepts Grand Tourer']",198,balance,['release: 12/26/2015']
1231,"['Kobe 10 Elite', 'Christmas', 'Kobe 10 Elite', 'Christmas']",244,kobe,['release: 12/26/2015']
1232,"['KD 8', 'Christmas', 'KD 8', 'Christmas']",250,kd,['release: 12/26/2015']
1233,"['Air Max 1', 'Varsity Red Ultra Essential (2015)', 'Air Max 1', 'Varsity Red Ultra Essential (2015)']",267,air,['release: 12/26/2015']
1234,['Air Foamposite One Hologram'],270,air,['release: 12/25/2015']
1235,['Saucony Shadow 5000 Extra Butter For the People Friends and Family'],195,saucony,['release: 12/24/2015']
1236,['Air Presto Essential Triple Black'],149,air,['release: 12/23/2015']
1237,"['ASICS Gel-Lyte III Ronnie Fieg ""Homage""']",420,asics,['release: 12/23/2015']
1238,"['KD 8 EXT', 'Sail Chrome', 'KD 8 EXT', 'Sail Chrome']",169,kd,['release: 12/23/2015']
1239,"['ASICS Gel-Lyte III Ronnie Fieg ""Homage"" (Special Box)']",500,asics,['release: 12/23/2015']
1240,['ASICS Gel-Lyte V SBTG Kicks Lab Phys Ed'],180,asics,['release: 12/21/2015']
1241,"['Air Presto', 'Triple Black', 'Air Presto', 'Triple Black']",199,air,['release: 12/21/2015']
1242,['ASICS Gel-Lyte V Monkey Time Sand Layer'],200,asics,['release: 12/21/2015']
1243,['Air Force 1 High Suede University Red Gum (W)'],70,air,['release: 12/20/2015']
1244,"['Jordan 8 Retro', 'Chrome (2015)', 'Jordan 8 Retro', 'Chrome (2015)']",218,jordan,['release: 12/19/2015']
1245,"['P Rod 9 Elite', 'J-Rod', 'P Rod 9 Elite', 'J-Rod']",150,,['release: 12/19/2015']
1246,['adidas Yeezy Boost 750 Triple Black'],995,adidas,['release: 12/19/2015']
1247,"['Jordan 8 Retro', 'Chrome 2015 (GS)', 'Jordan 8 Retro', 'Chrome 2015 (GS)']",119,jordan,['release: 12/19/2015']
1248,"['Jordan 1 Retro', 'KO Bred (2015)', 'Jordan 1 Retro', 'KO Bred (2015)']",134,jordan,['release: 12/19/2015']
1249,"['ASICS Gel-Lyte V Atmos ""Black and Gold""']",153,asics,['release: 12/19/2015']
1250,"['Nike Basketball', 'Class of 97 Pack', 'Nike Basketball', 'Class of 97 Pack']",300,nike,['release: 12/19/2015']
1251,"['UA Curry 2', 'Dub Nation Home', 'UA Curry 2', 'Dub Nation Home']",135,,['release: 12/18/2015']
1252,['Saucony Grid 9000 Dirty Snow'],150,saucony,['release: 12/18/2015']
1253,"['UA Curry 2', 'Northern Lights', 'UA Curry 2', 'Northern Lights']",230,,['release: 12/18/2015']
1254,['adidas Busenitz Scheinfeld Black Gold'],247,adidas,['release: 12/18/2015']
1255,"['Jordan 12 Retro', 'PSNY', 'Jordan 12 Retro', 'PSNY']",290,jordan,['release: 12/17/2015']
1256,"['Air Max 1', 'Canada the 6', 'Air Max 1', 'Canada the 6']",368,air,['release: 12/17/2015']
1257,"['Air Max 90', 'Curry', 'Air Max 90', 'Curry']",385,air,['release: 12/17/2015']
1258,"['Spike Forty PE', 'Black Cement Grey', 'Spike Forty PE', 'Black Cement Grey']",88,,['release: 12/16/2015']
1259,"['KD 8', 'Blackout', 'KD 8', 'Blackout']",160,kd,['release: 12/16/2015']
1260,"['adidas CM Boost', 'Black', 'adidas CM Boost', 'Black']",221,adidas,['release: 12/16/2015']
1261,"['adidas CM Boost', 'White', 'adidas CM Boost', 'White']",311,adidas,['release: 12/16/2015']
1262,['Jordan 1 Retro Mid Radio Raheem'],125,jordan,['release: 12/15/2015']
1263,"['Kyrie 2', 'The Effect', 'Kyrie 2', 'The Effect']",225,kyrie,['release: 12/15/2015']
1264,['Nike SB Dunk Low Bleached Denim'],194,nike,['release: 12/14/2015']
1265,"['Jordan 11 Retro', '72-10', 'Jordan 11 Retro', '72-10']",265,jordan,['release: 12/12/2015']
1266,"['adidas NMD R1', 'Core Black Lush Red (2015/2017)', 'adidas NMD R1', 'Core Black Lush Red (2015/2017)']",176,adidas,['release: 12/12/2015']
1267,"['Jordan 11 Retro', '72-10 (GS)', 'Jordan 11 Retro', '72-10 (GS)']",199,jordan,['release: 12/12/2015']
1268,['adidas Ultra Boost Uncaged Hypebeast'],710,adidas,['release: 12/12/2015']
1269,"['Jordan 11 Retro', '72-10 (TD)', 'Jordan 11 Retro', '72-10 (TD)']",70,jordan,['release: 12/12/2015']
1270,"['Jordan Horizon', 'PSNY', 'Jordan Horizon', 'PSNY']",100,jordan,['release: 12/12/2015']
1271,"['LeBron 13', 'Blue Lagoon', 'LeBron 13', 'Blue Lagoon']",100,lebron,['release: 12/12/2015']
1272,"['Jordan 11 Retro', '72-10 (PS)', 'Jordan 11 Retro', '72-10 (PS)']",100,jordan,['release: 12/12/2015']
1273,"['Puma R698 Low', 'Bape Camo Black', 'Puma R698 Low', 'Bape Camo Black']",122,puma,['release: 12/12/2015']
1274,"['Jordan 7 Retro', 'Mulberry (GS)', 'Jordan 7 Retro', 'Mulberry (GS)']",130,jordan,['release: 12/12/2015']
1275,"['ASICS Gel-Lyte V Extra Butter ""Karaoke""']",150,asics,['release: 12/12/2015']
1276,['Jordan 1.5 Retro Sand Dune'],160,jordan,['release: 12/12/2015']
